Building;z;Floor label prefix;Floorplan label
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G25
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;SG01
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";2.0;694;101
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";2.0;694;102
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";2.0;694;103
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";2.0;694;104
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";2.0;694;105
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";2.0;694;106
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";2.0;694;108
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";2.0;694;109
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";2.0;694;C101
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";2.0;694;C102
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";2.0;694;S101
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";2.0;696;47A
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";2.0;696;54
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";2.0;696;CG14
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";2.0;696;S02
